Date,Open,High,Low,Close,Adj Close,Volume
2016-04-20,153500.000000,155000.000000,151000.000000,151500.000000,129331.695313,270230
2016-04-21,152000.000000,154500.000000,152000.000000,154000.000000,131465.843750,297646
2016-04-22,152000.000000,153500.000000,150500.000000,151000.000000,128904.835938,318972
2016-04-25,151000.000000,152000.000000,149000.000000,149500.000000,127624.335938,273343
2016-04-26,149000.000000,154000.000000,149000.000000,153500.000000,131039.023438,365930
2016-04-27,152000.000000,153000.000000,148500.000000,149000.000000,127197.492188,374037
2016-04-28,148500.000000,150500.000000,147000.000000,148000.000000,126343.812500,466520
2016-04-29,146500.000000,147500.000000,142000.000000,143500.000000,122502.289063,739237
2016-05-02,142000.000000,144000.000000,141500.000000,142500.000000,121648.601563,242036
2016-05-03,143000.000000,144000.000000,142000.000000,142500.000000,121648.601563,359029
2016-05-04,141500.000000,142000.000000,138500.000000,139000.000000,118660.742188,807340
2016-05-09,138500.000000,139000.000000,135500.000000,135500.000000,115672.875000,482711
2016-05-10,136500.000000,140500.000000,136500.000000,139500.000000,119087.554688,346710
2016-05-11,140500.000000,142000.000000,138500.000000,139000.000000,118660.742188,284228
2016-05-12,138000.000000,138500.000000,136500.000000,136500.000000,116526.562500,421047
2016-05-13,136000.000000,137500.000000,135000.000000,135000.000000,115246.046875,529746
2016-05-16,136500.000000,137500.000000,135000.000000,135500.000000,115672.875000,397771
2016-05-17,135500.000000,136500.000000,134500.000000,134500.000000,114819.195313,314839
2016-05-18,135000.000000,135500.000000,132000.000000,133000.000000,113538.687500,630692
2016-05-19,132500.000000,136000.000000,132500.000000,134500.000000,114819.195313,389055
2016-05-20,134000.000000,135000.000000,131500.000000,132000.000000,112685.007813,462176
2016-05-23,133000.000000,134500.000000,133000.000000,133000.000000,113538.687500,310458
2016-05-24,133000.000000,135000.000000,132000.000000,133500.000000,113965.523438,355717
2016-05-25,134500.000000,137000.000000,134000.000000,135000.000000,115246.046875,500528
2016-05-26,136000.000000,137000.000000,134500.000000,135000.000000,115246.046875,342299
2016-05-27,136000.000000,136500.000000,135000.000000,136000.000000,116099.710938,346406
2016-05-30,136000.000000,137500.000000,135000.000000,136500.000000,116526.562500,474129
2016-05-31,136500.000000,139500.000000,135000.000000,139500.000000,119087.554688,1734508
2016-06-01,137500.000000,138500.000000,136500.000000,138000.000000,117807.062500,507997
2016-06-02,138500.000000,139000.000000,136500.000000,138000.000000,117807.062500,419054
2016-06-03,138000.000000,139500.000000,137500.000000,138500.000000,118233.929688,352778
2016-06-07,138500.000000,139500.000000,137500.000000,139500.000000,119087.554688,608452
2016-06-08,138500.000000,141500.000000,138500.000000,139500.000000,119087.554688,598656
2016-06-09,139500.000000,140500.000000,137500.000000,139000.000000,118660.742188,578177
2016-06-10,138500.000000,140000.000000,138000.000000,139000.000000,118660.742188,350588
2016-06-13,138000.000000,138500.000000,135500.000000,135500.000000,115672.875000,476958
2016-06-14,135500.000000,138500.000000,135000.000000,138500.000000,118233.929688,431039
2016-06-15,138000.000000,139500.000000,135000.000000,135500.000000,115672.875000,409607
2016-06-16,135500.000000,136000.000000,133500.000000,134500.000000,114819.195313,399199
2016-06-17,136000.000000,136500.000000,133500.000000,134500.000000,114819.195313,328695
2016-06-20,136000.000000,138500.000000,135500.000000,136500.000000,116526.562500,305307
2016-06-21,136500.000000,139000.000000,135500.000000,138000.000000,117807.062500,353879
2016-06-22,138500.000000,141500.000000,138500.000000,140000.000000,119514.398438,413267
2016-06-23,140500.000000,141500.000000,140000.000000,141000.000000,120368.101563,273960
2016-06-24,140500.000000,142000.000000,134500.000000,139500.000000,119087.554688,901574
2016-06-27,141000.000000,144000.000000,139500.000000,141500.000000,120794.937500,1031506
2016-06-28,141500.000000,142000.000000,138500.000000,139000.000000,118660.742188,570526
2016-06-29,140000.000000,140000.000000,137500.000000,139000.000000,119520.609375,436045
2016-06-30,138000.000000,138500.000000,135500.000000,135500.000000,116511.078125,2700499
2016-07-01,136500.000000,138000.000000,136000.000000,137000.000000,117800.867188,388387
2016-07-04,138000.000000,139500.000000,137000.000000,137000.000000,117800.867188,518981
2016-07-05,136500.000000,137000.000000,134500.000000,135000.000000,116081.148438,389267
2016-07-06,134000.000000,134500.000000,129000.000000,130000.000000,111781.859375,1098353
2016-07-07,131500.000000,132500.000000,130500.000000,131000.000000,112641.710938,351312
2016-07-08,131000.000000,133000.000000,129000.000000,130500.000000,112211.773438,472095
2016-07-11,130500.000000,132000.000000,130500.000000,131000.000000,112641.710938,395952
2016-07-12,131500.000000,133000.000000,131000.000000,132000.000000,113501.570313,401323
2016-07-13,133000.000000,135500.000000,132500.000000,135500.000000,116511.078125,567236
